,Read number,Strand,Location of the gene in the read,Read length,Start,End
29,NC_030948-82,1,"[2754, 2958)",1548,2754,2958
30,NC_030948-82,1,"[3156, 3157)",1548,3156,3157
31,NC_030948-82,1,"[3162, 3228)",1613,3162,3228
32,NC_030948-82,1,"[3264, 3317)",1665,3264,3317
33,NC_030948-82,1,"[3331, 3334)",1667,3331,3334
34,NC_030948-82,1,"[3335, 3350)",1681,3335,3350
35,NC_030948-82,1,"[3351, 3468)",1797,3351,3468
36,NC_030948-82,1,"[3533, 3636)",1899,3533,3636
37,NC_030948-82,1,"[3639, 3647)",1906,3639,3647
38,NC_030948-82,1,"[3672, 3676)",1909,3672,3676
39,NC_030948-82,1,"[3745, 3749)",1912,3745,3749
40,NC_030948-82,1,"[3773, 3774)",1912,3773,3774
0,NC_030948-84,1,"[0, 532)",531,0,532
1,NC_030948-84,1,"[612, 816)",734,612,816
2,NC_030948-84,1,"[1000, 1070)",803,1000,1070
3,NC_030948-84,1,"[1122, 1450)",1130,1122,1450
4,NC_030948-84,1,"[1452, 1453)",1130,1452,1453
5,NC_030948-84,1,"[1585, 1592)",1136,1585,1592
6,NC_030948-84,1,"[1593, 1691)",1233,1593,1691
7,NC_030948-84,1,"[1692, 1693)",1233,1692,1693
8,NC_030948-84,1,"[1764, 1896)",1364,1764,1896
9,NC_030948-84,1,"[1899, 1916)",1380,1899,1916
10,NC_030948-84,1,"[1919, 1920)",1380,1919,1920
11,NC_030948-84,1,"[1959, 1960)",1380,1959,1960
12,NC_030948-84,1,"[1964, 2112)",1527,1964,2112
13,NC_030948-84,1,"[2142, 2346)",1730,2142,2346
14,NC_030948-84,1,"[2349, 2351)",1731,2349,2351
15,NC_030948-84,1,"[2425, 2435)",1740,2425,2435
16,NC_030948-84,1,"[2448, 2482)",1773,2448,2482
17,NC_030948-84,1,"[2553, 2558)",1777,2553,2558
18,NC_030948-84,1,"[2561, 2562)",1777,2561,2562
19,NC_030948-84,1,"[2565, 2843)",2054,2565,2843
20,NC_030948-84,1,"[2957, 2958)",2054,2957,2958
21,NC_030948-84,1,"[3060, 3121)",2114,3060,3121
22,NC_030948-84,1,"[3162, 3375)",2326,3162,3375
23,NC_030948-84,1,"[3376, 3468)",2417,3376,3468
24,NC_030948-84,1,"[3570, 3660)",2506,3570,3660
25,NC_030948-84,1,"[3672, 3714)",2547,3672,3714
26,NC_030948-84,1,"[3753, 3755)",2548,3753,3755
27,NC_030948-84,1,"[3759, 3774)",2562,3759,3774
28,NC_030948-84,1,"[3876, 3934)",2619,3876,3934
29,NC_030948-84,1,"[3978, 4590)",3230,3978,4590
30,NC_030948-84,1,"[4655, 4775)",3349,4655,4775
31,NC_030948-84,1,"[4777, 4778)",3349,4777,4778
32,NC_030948-84,1,"[4855, 4974)",3467,4855,4974
33,NC_030948-84,1,"[4975, 4977)",3468,4975,4977
34,NC_030948-84,1,"[4998, 5237)",3706,4998,5237
35,NC_030948-84,1,"[5241, 5304)",3768,5241,5304
36,NC_030948-84,1,"[5516, 5517)",3768,5516,5517
37,NC_030948-84,1,"[5528, 5530)",3769,5528,5530
38,NC_030948-84,1,"[5596, 5599)",3771,5596,5599
39,NC_030948-84,1,"[5607, 5609)",3772,5607,5609
40,NC_030948-84,1,"[5610, 5840)",4001,5610,5840
41,NC_030948-84,1,"[5916, 6120)",4204,5916,6120
42,NC_030948-84,1,"[6173, 6284)",4314,6173,6284
43,NC_030948-84,1,"[6285, 6287)",4315,6285,6287
44,NC_030948-84,1,"[6324, 6426)",4416,6324,6426
45,NC_030948-84,1,"[6430, 6627)",4612,6430,6627
46,NC_030948-84,1,"[6630, 6982)",4963,6630,6982
47,NC_030948-84,1,"[7096, 7098)",4964,7096,7098
48,NC_030948-84,1,"[7100, 7103)",4966,7100,7103
49,NC_030948-84,1,"[7104, 7200)",5061,7104,7200
50,NC_030948-84,1,"[7209, 7213)",5064,7209,7213
51,NC_030948-84,1,"[7242, 7452)",5273,7242,7452
52,NC_030948-84,1,"[7554, 7650)",5368,7554,7650
53,NC_030948-84,1,"[7729, 7752)",5390,7729,7752
54,NC_030948-84,1,"[7956, 8032)",5465,7956,8032
55,NC_030948-84,1,"[8058, 8160)",5566,8058,8160
56,NC_030948-84,1,"[8198, 8346)",5713,8198,8346
57,NC_030948-84,1,"[8479, 8485)",5718,8479,8485
58,NC_030948-84,1,"[8490, 8518)",5745,8490,8518
59,NC_030948-84,1,"[8568, 9588)",6764,8568,9588
60,NC_030948-84,1,"[9654, 9750)",6859,9654,9750
61,NC_030948-84,1,"[9792, 9894)",6960,9792,9894
62,NC_030948-84,1,"[9988, 10102)",7073,9988,10102
63,NC_030948-84,1,"[10197, 10198)",7073,10197,10198
0,NC_030948-85,1,"[102, 192)",89,102,192
1,NC_030948-85,1,"[193, 196)",91,193,196
2,NC_030948-85,1,"[204, 306)",192,204,306
3,NC_030948-85,1,"[336, 348)",203,336,348
4,NC_030948-85,1,"[350, 354)",206,350,354
5,NC_030948-85,1,"[359, 370)",216,359,370
6,NC_030948-85,1,"[403, 408)",220,403,408
7,NC_030948-85,1,"[510, 874)",583,510,874
8,NC_030948-85,1,"[876, 881)",587,876,881
9,NC_030948-85,1,"[905, 1038)",719,905,1038
10,NC_030948-85,1,"[1097, 1098)",719,1097,1098
11,NC_030948-85,1,"[1100, 1150)",768,1100,1150
12,NC_030948-85,1,"[1155, 1171)",783,1155,1171
13,NC_030948-85,1,"[1175, 1227)",834,1175,1227
14,NC_030948-85,1,"[1326, 1427)",934,1326,1427
15,NC_030948-85,1,"[1428, 1530)",1035,1428,1530
16,NC_030948-85,1,"[1608, 1632)",1058,1608,1632
17,NC_030948-85,1,"[1836, 1925)",1146,1836,1925
18,NC_030948-85,1,"[1938, 2448)",1655,1938,2448
19,NC_030948-85,1,"[2499, 2505)",1660,2499,2505
20,NC_030948-85,1,"[2515, 2558)",1702,2515,2558
21,NC_030948-85,1,"[2652, 3060)",2109,2652,3060
22,NC_030948-85,1,"[3264, 3309)",2153,3264,3309
23,NC_030948-85,1,"[3314, 3315)",2153,3314,3315
24,NC_030948-85,1,"[3317, 3468)",2303,3317,3468
25,NC_030948-85,1,"[3557, 3558)",2303,3557,3558
26,NC_030948-85,1,"[3559, 3876)",2619,3559,3876
27,NC_030948-85,1,"[3898, 4022)",2742,3898,4022
28,NC_030948-85,1,"[4078, 4451)",3114,4078,4451
29,NC_030948-85,1,"[4465, 4488)",3136,4465,4488
30,NC_030948-85,1,"[4535, 5287)",3887,4535,5287
31,NC_030948-85,1,"[5304, 5788)",4370,5304,5788
32,NC_030948-85,1,"[5792, 5796)",4373,5792,5796
33,NC_030948-85,1,"[5797, 5806)",4381,5797,5806
34,NC_030948-85,1,"[5808, 5812)",4384,5808,5812
35,NC_030948-85,1,"[5813, 5814)",4384,5813,5814
36,NC_030948-85,1,"[6222, 6257)",4418,6222,6257
37,NC_030948-85,1,"[6324, 6387)",4480,6324,6387
38,NC_030948-85,1,"[6390, 6426)",4515,6390,6426
39,NC_030948-85,1,"[6512, 6614)",4616,6512,6614
40,NC_030948-85,1,"[6620, 6627)",4622,6620,6627
41,NC_030948-85,1,"[6630, 6732)",4723,6630,6732
42,NC_030948-85,1,"[6755, 6928)",4895,6755,6928
43,NC_030948-85,1,"[6936, 7344)",5302,6936,7344
44,NC_030948-85,1,"[7387, 7391)",5305,7387,7391
45,NC_030948-85,1,"[7396, 7405)",5313,7396,7405
46,NC_030948-85,1,"[7424, 7489)",5377,7424,7489
47,NC_030948-85,1,"[7548, 7854)",5682,7548,7854
0,NC_030948-86,1,"[63, 64)",0,63,64
1,NC_030948-86,1,"[84, 87)",2,84,87
2,NC_030948-86,1,"[88, 90)",3,88,90
3,NC_030948-86,1,"[91, 161)",72,91,161
4,NC_030948-86,1,"[510, 580)",141,510,580
5,NC_030948-86,1,"[612, 741)",269,612,741
6,NC_030948-86,1,"[776, 918)",410,776,918
7,NC_030948-86,1,"[1006, 1046)",449,1006,1046
8,NC_030948-86,1,"[1223, 1224)",449,1223,1224
9,NC_030948-86,1,"[1428, 1501)",521,1428,1501
10,NC_030948-86,1,"[1530, 1704)",694,1530,1704
11,NC_030948-86,1,"[1706, 1707)",694,1706,1707
12,NC_030948-86,1,"[1708, 1713)",698,1708,1713
13,NC_030948-86,1,"[1720, 1753)",730,1720,1753
14,NC_030948-86,1,"[1754, 1759)",734,1754,1759
15,NC_030948-86,1,"[1769, 1802)",766,1769,1802
16,NC_030948-86,1,"[1803, 2083)",1045,1803,2083
17,NC_030948-86,1,"[2084, 2085)",1045,2084,2085
18,NC_030948-86,1,"[2091, 2346)",1299,2091,2346
19,NC_030948-86,1,"[2641, 2644)",1301,2641,2644
20,NC_030948-86,1,"[2646, 2693)",1347,2646,2693
21,NC_030948-86,1,"[2787, 2856)",1415,2787,2856
22,NC_030948-86,1,"[2907, 2909)",1416,2907,2909
23,NC_030948-86,1,"[3060, 3063)",1418,3060,3063
24,NC_030948-86,1,"[3166, 3197)",1448,3166,3197
25,NC_030948-86,1,"[3204, 3264)",1507,3204,3264
26,NC_030948-86,1,"[3315, 3322)",1513,3315,3322
27,NC_030948-86,1,"[3333, 3366)",1545,3333,3366
28,NC_030948-86,1,"[3468, 3569)",1645,3468,3569
29,NC_030948-86,1,"[3570, 3672)",1746,3570,3672
0,NC_030948-87,1,"[78, 96)",17,78,96
1,NC_030948-87,1,"[102, 132)",46,102,132
2,NC_030948-87,1,"[292, 306)",59,292,306
3,NC_030948-87,1,"[448, 461)",71,448,461
4,NC_030948-87,1,"[510, 550)",110,510,550
5,NC_030948-87,1,"[816, 909)",202,816,909
6,NC_030948-87,1,"[918, 1020)",303,918,1020
7,NC_030948-87,1,"[1036, 1197)",463,1036,1197
8,NC_030948-87,1,"[1215, 1220)",467,1215,1220
9,NC_030948-87,1,"[1563, 1567)",470,1563,1567
10,NC_030948-87,1,"[1568, 1575)",476,1568,1575
11,NC_030948-87,1,"[2142, 2218)",551,2142,2218
12,NC_030948-87,1,"[2267, 2270)",553,2267,2270
13,NC_030948-87,1,"[2275, 2361)",638,2275,2361
14,NC_030948-87,1,"[2363, 2364)",638,2363,2364
15,NC_030948-87,1,"[2366, 2370)",641,2366,2370
16,NC_030948-87,1,"[2448, 2457)",649,2448,2457
17,NC_030948-87,1,"[2656, 2657)",649,2656,2657
18,NC_030948-87,1,"[2666, 2676)",658,2666,2676
19,NC_030948-87,1,"[2681, 2683)",659,2681,2683
20,NC_030948-87,1,"[2754, 3162)",1066,2754,3162
21,NC_030948-87,1,"[3263, 3264)",1066,3263,3264
22,NC_030948-87,1,"[3366, 3680)",1379,3366,3680
23,NC_030948-87,1,"[3709, 3714)",1383,3709,3714
24,NC_030948-87,1,"[3720, 3731)",1393,3720,3731
25,NC_030948-87,1,"[3739, 3740)",1393,3739,3740
26,NC_030948-87,1,"[3746, 3747)",1393,3746,3747
27,NC_030948-87,1,"[3748, 3774)",1418,3748,3774
28,NC_030948-87,1,"[3839, 3939)",1517,3839,3939
29,NC_030948-87,1,"[3978, 4083)",1621,3978,4083
30,NC_030948-87,1,"[4090, 4108)",1638,4090,4108
31,NC_030948-87,1,"[4115, 4116)",1638,4115,4116
32,NC_030948-87,1,"[4118, 4126)",1645,4118,4126
33,NC_030948-87,1,"[4136, 4141)",1649,4136,4141
34,NC_030948-87,1,"[4142, 4150)",1656,4142,4150
35,NC_030948-87,1,"[4258, 4284)",1681,4258,4284
36,NC_030948-87,1,"[4386, 4411)",1705,4386,4411
37,NC_030948-87,1,"[4414, 4415)",1705,4414,4415
38,NC_030948-87,1,"[4488, 4692)",1908,4488,4692
39,NC_030948-87,1,"[4790, 4794)",1911,4790,4794
40,NC_030948-87,1,"[5100, 5161)",1971,5100,5161
41,NC_030948-87,1,"[5177, 5180)",1973,5177,5180
42,NC_030948-87,1,"[5218, 5219)",1973,5218,5219
43,NC_030948-87,1,"[5228, 5307)",2051,5228,5307
44,NC_030948-87,1,"[5406, 6222)",2866,5406,6222
45,NC_030948-87,1,"[6306, 6309)",2868,6306,6309
46,NC_030948-87,1,"[6314, 6315)",2868,6314,6315
47,NC_030948-87,1,"[6316, 6412)",2963,6316,6412
48,NC_030948-87,1,"[6414, 7136)",3684,6414,7136
49,NC_030948-87,1,"[7137, 7140)",3686,7137,7140
50,NC_030948-87,1,"[7218, 7273)",3740,7218,7273
51,NC_030948-87,1,"[7344, 7351)",3746,7344,7351
52,NC_030948-87,1,"[7388, 7389)",3746,7388,7389
53,NC_030948-87,1,"[7392, 7446)",3799,7392,7446
54,NC_030948-87,1,"[7548, 7551)",3801,7548,7551
55,NC_030948-87,1,"[7553, 7556)",3803,7553,7556
56,NC_030948-87,1,"[7650, 7956)",4108,7650,7956
0,NC_030948-88,1,"[0, 204)",203,0,204
1,NC_030948-88,1,"[291, 305)",216,291,305
2,NC_030948-88,1,"[344, 345)",216,344,345
3,NC_030948-88,1,"[348, 354)",221,348,354
4,NC_030948-88,1,"[383, 388)",225,383,388
5,NC_030948-88,1,"[414, 418)",228,414,418
6,NC_030948-88,1,"[422, 424)",229,422,424
7,NC_030948-88,1,"[433, 439)",234,433,439
8,NC_030948-88,1,"[441, 445)",237,441,445
9,NC_030948-88,1,"[612, 632)",256,612,632
10,NC_030948-88,1,"[717, 728)",266,717,728
11,NC_030948-88,1,"[734, 735)",266,734,735
12,NC_030948-88,1,"[746, 816)",335,746,816
13,NC_030948-88,1,"[912, 1020)",442,912,1020
14,NC_030948-88,1,"[1057, 1058)",442,1057,1058
15,NC_030948-88,1,"[1065, 1066)",442,1065,1066
16,NC_030948-88,1,"[1093, 1094)",442,1093,1094
17,NC_030948-88,1,"[1119, 1122)",444,1119,1122
18,NC_030948-88,1,"[1224, 1311)",530,1224,1311
19,NC_030948-88,1,"[1326, 1463)",666,1326,1463
20,NC_030948-88,1,"[1472, 1530)",723,1472,1530
21,NC_030948-88,1,"[1646, 1649)",725,1646,1649
22,NC_030948-88,1,"[1652, 1654)",726,1652,1654
23,NC_030948-88,1,"[1656, 1681)",750,1656,1681
24,NC_030948-88,1,"[1734, 1744)",759,1734,1744
25,NC_030948-88,1,"[1745, 1758)",771,1745,1758
26,NC_030948-88,1,"[1761, 1770)",779,1761,1770
27,NC_030948-88,1,"[1797, 1917)",898,1797,1917
28,NC_030948-88,1,"[2146, 2160)",911,2146,2160
29,NC_030948-88,1,"[2202, 2205)",913,2202,2205
30,NC_030948-88,1,"[2207, 2208)",913,2207,2208
31,NC_030948-88,1,"[2244, 2448)",1116,2244,2448
32,NC_030948-88,1,"[2506, 2550)",1159,2506,2550
33,NC_030948-88,1,"[2555, 2557)",1160,2555,2557
34,NC_030948-88,1,"[2711, 2813)",1261,2711,2813
35,NC_030948-88,1,"[2856, 2958)",1362,2856,2958
36,NC_030948-88,1,"[2994, 3060)",1427,2994,3060
37,NC_030948-88,1,"[3162, 3247)",1511,3162,3247
38,NC_030948-88,1,"[3264, 3672)",1918,3264,3672
39,NC_030948-88,1,"[3809, 3865)",1973,3809,3865
40,NC_030948-88,1,"[3876, 3955)",2051,3876,3955
41,NC_030948-88,1,"[3958, 3959)",2051,3958,3959
42,NC_030948-88,1,"[3965, 3978)",2063,3965,3978
43,NC_030948-88,1,"[4284, 4383)",2161,4284,4383
44,NC_030948-88,1,"[4386, 4692)",2466,4386,4692
45,NC_030948-88,1,"[4791, 4794)",2468,4791,4794
46,NC_030948-88,1,"[4798, 4838)",2507,4798,4838
47,NC_030948-88,1,"[4896, 4998)",2608,4896,4998
48,NC_030948-88,1,"[5066, 5100)",2641,5066,5100
49,NC_030948-88,1,"[5202, 5231)",2669,5202,5231
50,NC_030948-88,1,"[5233, 5237)",2672,5233,5237
51,NC_030948-88,1,"[5304, 5433)",2800,5304,5433
52,NC_030948-88,1,"[5435, 5442)",2806,5435,5442
53,NC_030948-88,1,"[5448, 5449)",2806,5448,5449
54,NC_030948-88,1,"[5456, 5508)",2857,5456,5508
55,NC_030948-88,1,"[5712, 5785)",2929,5712,5785
56,NC_030948-88,1,"[6018, 6030)",2940,6018,6030
57,NC_030948-88,1,"[6120, 6426)",3245,6120,6426
58,NC_030948-88,1,"[6464, 6468)",3248,6464,6468
59,NC_030948-88,1,"[6489, 6528)",3286,6489,6528
0,NC_030948-89,1,"[0, 84)",83,0,84
1,NC_030948-89,1,"[102, 271)",251,102,271
2,NC_030948-89,1,"[300, 306)",256,300,306
3,NC_030948-89,1,"[369, 380)",266,369,380
4,NC_030948-89,1,"[381, 408)",292,381,408
5,NC_030948-89,1,"[739, 775)",327,739,775
6,NC_030948-89,1,"[918, 978)",386,918,978
7,NC_030948-89,1,"[1224, 1318)",479,1224,1318
8,NC_030948-89,1,"[1326, 1359)",511,1326,1359
9,NC_030948-89,1,"[1364, 1436)",582,1364,1436
10,NC_030948-89,1,"[1437, 1438)",582,1437,1438
11,NC_030948-89,1,"[1530, 1632)",683,1530,1632
12,NC_030948-89,1,"[1700, 1703)",685,1700,1703
13,NC_030948-89,1,"[1704, 1761)",741,1704,1761
14,NC_030948-89,1,"[1762, 1767)",745,1762,1767
15,NC_030948-89,1,"[1771, 1772)",745,1771,1772
16,NC_030948-89,1,"[1779, 1781)",746,1779,1781
17,NC_030948-89,1,"[1971, 2027)",801,1971,2027
0,NC_030948-91,1,"[0, 510)",509,0,510
1,NC_030948-91,1,"[520, 645)",633,520,645
2,NC_030948-91,1,"[714, 816)",734,714,816
3,NC_030948-91,1,"[852, 918)",799,852,918
4,NC_030948-91,1,"[1122, 1183)",859,1122,1183
5,NC_030948-91,1,"[1224, 1326)",960,1224,1326
6,NC_030948-91,1,"[1390, 1478)",1047,1390,1478
7,NC_030948-91,1,"[1533, 1537)",1050,1533,1537
8,NC_030948-91,1,"[1541, 1632)",1140,1541,1632
9,NC_030948-91,1,"[1748, 1749)",1140,1748,1749
10,NC_030948-91,1,"[1751, 1810)",1198,1751,1810
11,NC_030948-91,1,"[1868, 2028)",1357,1868,2028
12,NC_030948-91,1,"[2040, 2477)",1793,2040,2477
13,NC_030948-91,1,"[2484, 2950)",2258,2484,2950
14,NC_030948-91,1,"[2958, 3171)",2470,2958,3171
15,NC_030948-91,1,"[3180, 3361)",2650,3180,3361
16,NC_030948-91,1,"[3366, 3876)",3159,3366,3876
17,NC_030948-91,1,"[3976, 4397)",3579,3976,4397
18,NC_030948-91,1,"[4411, 4414)",3581,4411,4414
19,NC_030948-91,1,"[4416, 4499)",3663,4416,4499
20,NC_030948-91,1,"[4529, 4543)",3676,4529,4543
21,NC_030948-91,1,"[4546, 4577)",3706,4546,4577
22,NC_030948-91,1,"[4578, 4579)",3706,4578,4579
23,NC_030948-91,1,"[4580, 4692)",3817,4580,4692
24,NC_030948-91,1,"[4741, 4794)",3869,4741,4794
25,NC_030948-91,1,"[4803, 4815)",3880,4803,4815
26,NC_030948-91,1,"[4896, 5133)",4116,4896,5133
27,NC_030948-91,1,"[5304, 5393)",4204,5304,5393
28,NC_030948-91,1,"[5406, 5635)",4432,5406,5635
29,NC_030948-91,1,"[5637, 5639)",4433,5637,5639
30,NC_030948-91,1,"[5698, 5712)",4446,5698,5712
31,NC_030948-91,1,"[5719, 5725)",4451,5719,5725
32,NC_030948-91,1,"[5726, 5730)",4454,5726,5730
33,NC_030948-91,1,"[5731, 6120)",4842,5731,6120
34,NC_030948-91,1,"[6240, 6241)",4842,6240,6241
35,NC_030948-91,1,"[6250, 6296)",4887,6250,6296
36,NC_030948-91,1,"[6324, 6528)",5090,6324,6528
37,NC_030948-91,1,"[6578, 6691)",5202,6578,6691
38,NC_030948-91,1,"[6732, 6991)",5460,6732,6991
39,NC_030948-91,1,"[6997, 7011)",5473,6997,7011
40,NC_030948-91,1,"[7015, 7030)",5487,7015,7030
41,NC_030948-91,1,"[7032, 7161)",5615,7032,7161
42,NC_030948-91,1,"[7267, 7446)",5793,7267,7446
43,NC_030948-91,1,"[7499, 7557)",5850,7499,7557
44,NC_030948-91,1,"[7650, 7688)",5887,7650,7688
45,NC_030948-91,1,"[7689, 7735)",5932,7689,7735
46,NC_030948-91,1,"[7745, 7956)",6142,7745,7956
0,NC_030948-92,1,"[0, 92)",91,0,92
1,NC_030948-92,1,"[102, 204)",192,102,204
2,NC_030948-92,1,"[211, 383)",363,211,383
3,NC_030948-92,1,"[393, 539)",508,393,539
4,NC_030948-92,1,"[540, 543)",510,540,543
5,NC_030948-92,1,"[798, 815)",526,798,815
6,NC_030948-92,1,"[885, 898)",538,885,898
7,NC_030948-92,1,"[1106, 1108)",539,1106,1108
8,NC_030948-92,1,"[1113, 1114)",539,1113,1114
9,NC_030948-92,1,"[1150, 1214)",602,1150,1214
10,NC_030948-92,1,"[1224, 1276)",653,1224,1276
11,NC_030948-92,1,"[1413, 1488)",727,1413,1488
12,NC_030948-92,1,"[1502, 1506)",730,1502,1506
13,NC_030948-92,1,"[1530, 1637)",836,1530,1637
14,NC_030948-92,1,"[1724, 1734)",845,1724,1734
15,NC_030948-92,1,"[1822, 1895)",917,1822,1895
16,NC_030948-92,1,"[1897, 1898)",917,1897,1898
17,NC_030948-92,1,"[1899, 1923)",940,1899,1923
18,NC_030948-92,1,"[1938, 2142)",1143,1938,2142
19,NC_030948-92,1,"[2168, 2169)",1143,2168,2169
20,NC_030948-92,1,"[2177, 2179)",1144,2177,2179
21,NC_030948-92,1,"[2180, 2185)",1148,2180,2185
22,NC_030948-92,1,"[2187, 2244)",1204,2187,2244
23,NC_030948-92,1,"[2448, 2518)",1273,2448,2518
24,NC_030948-92,1,"[2550, 2856)",1578,2550,2856
25,NC_030948-92,1,"[2887, 2889)",1579,2887,2889
26,NC_030948-92,1,"[2891, 2904)",1591,2891,2904
27,NC_030948-92,1,"[2906, 3011)",1695,2906,3011
28,NC_030948-92,1,"[3012, 3016)",1698,3012,3016
29,NC_030948-92,1,"[3060, 3063)",1700,3060,3063
30,NC_030948-92,1,"[3065, 3089)",1723,3065,3089
31,NC_030948-92,1,"[3102, 3116)",1736,3102,3116
32,NC_030948-92,1,"[3117, 3126)",1744,3117,3126
33,NC_030948-92,1,"[3141, 3184)",1786,3141,3184
34,NC_030948-92,1,"[3219, 3242)",1808,3219,3242
35,NC_030948-92,1,"[3246, 3247)",1808,3246,3247
36,NC_030948-92,1,"[3248, 3249)",1808,3248,3249
37,NC_030948-92,1,"[3262, 3264)",1809,3262,3264
38,NC_030948-92,1,"[3267, 3272)",1813,3267,3272
39,NC_030948-92,1,"[3273, 3441)",1980,3273,3441
40,NC_030948-92,1,"[3466, 4692)",3205,3466,4692
41,NC_030948-92,1,"[4696, 4794)",3302,4696,4794
42,NC_030948-92,1,"[4800, 4805)",3306,4800,4805
43,NC_030948-92,1,"[4815, 4928)",3418,4815,4928
44,NC_030948-92,1,"[4937, 4940)",3420,4937,4940
45,NC_030948-92,1,"[4959, 4960)",3420,4959,4960
46,NC_030948-92,1,"[5068, 5100)",3451,5068,5100
47,NC_030948-92,1,"[5202, 5301)",3549,5202,5301
48,NC_030948-92,1,"[5304, 5970)",4214,5304,5970
49,NC_030948-92,1,"[5985, 5988)",4216,5985,5988
50,NC_030948-92,1,"[6018, 6143)",4340,6018,6143
51,NC_030948-92,1,"[6145, 6146)",4340,6145,6146
52,NC_030948-92,1,"[6155, 6158)",4342,6155,6158
53,NC_030948-92,1,"[6162, 6180)",4359,6162,6180
54,NC_030948-92,1,"[6190, 6205)",4373,6190,6205
55,NC_030948-92,1,"[6207, 6222)",4387,6207,6222
56,NC_030948-92,1,"[6321, 6323)",4388,6321,6323
57,NC_030948-92,1,"[6337, 6375)",4425,6337,6375
58,NC_030948-92,1,"[6523, 6525)",4426,6523,6525
59,NC_030948-92,1,"[6564, 6627)",4488,6564,6627
60,NC_030948-92,1,"[6628, 6629)",4488,6628,6629
61,NC_030948-92,1,"[6630, 6936)",4793,6630,6936
62,NC_030948-92,1,"[7242, 7339)",4889,7242,7339
63,NC_030948-92,1,"[7442, 7446)",4892,7442,7446
64,NC_030948-92,1,"[7548, 7641)",4984,7548,7641
65,NC_030948-92,1,"[7650, 7779)",5112,7650,7779
66,NC_030948-92,1,"[7847, 7950)",5214,7847,7950
67,NC_030948-92,1,"[8049, 8058)",5222,8049,8058
68,NC_030948-92,1,"[8364, 8388)",5245,8364,8388
69,NC_030948-92,1,"[8389, 8403)",5258,8389,8403
70,NC_030948-92,1,"[8408, 8411)",5260,8408,8411
71,NC_030948-92,1,"[8571, 8594)",5282,8571,8594
72,NC_030948-92,1,"[8761, 8772)",5292,8761,8772
0,NC_030948-94,1,"[0, 88)",87,0,88
1,NC_030948-94,1,"[102, 223)",207,102,223
2,NC_030948-94,1,"[224, 233)",215,224,233
3,NC_030948-94,1,"[240, 255)",229,240,255
4,NC_030948-94,1,"[259, 306)",275,259,306
5,NC_030948-94,1,"[408, 473)",339,408,473
6,NC_030948-94,1,"[510, 612)",440,510,612
7,NC_030948-94,1,"[675, 678)",442,675,678
8,NC_030948-94,1,"[681, 714)",474,681,714
9,NC_030948-94,1,"[816, 859)",516,816,859
10,NC_030948-94,1,"[918, 947)",544,918,947
11,NC_030948-94,1,"[1025, 1584)",1102,1025,1584
12,NC_030948-94,1,"[1593, 2176)",1684,1593,2176
13,NC_030948-94,1,"[2180, 2337)",1840,2180,2337
14,NC_030948-94,1,"[2340, 2343)",1842,2340,2343
15,NC_030948-94,1,"[2345, 2448)",1944,2345,2448
16,NC_030948-94,1,"[2496, 2546)",1993,2496,2546
17,NC_030948-94,1,"[2720, 2731)",2003,2720,2731
18,NC_030948-94,1,"[2958, 3043)",2087,2958,3043
19,NC_030948-94,1,"[3060, 3393)",2419,3060,3393
20,NC_030948-94,1,"[3461, 3570)",2527,3461,3570
21,NC_030948-94,1,"[3675, 3677)",2528,3675,3677
22,NC_030948-94,1,"[3681, 3682)",2528,3681,3682
23,NC_030948-94,1,"[3686, 3739)",2580,3686,3739
24,NC_030948-94,1,"[3774, 4488)",3293,3774,4488
25,NC_030948-94,1,"[4533, 4573)",3332,4533,4573
26,NC_030948-94,1,"[4583, 4584)",3332,4583,4584
27,NC_030948-94,1,"[4585, 4590)",3336,4585,4590
28,NC_030948-94,1,"[4692, 4768)",3411,4692,4768
29,NC_030948-94,1,"[4794, 4957)",3573,4794,4957
30,NC_030948-94,1,"[4998, 5043)",3617,4998,5043
31,NC_030948-94,1,"[5055, 5057)",3618,5055,5057
32,NC_030948-94,1,"[5065, 5066)",3618,5065,5066
33,NC_030948-94,1,"[5071, 5100)",3646,5071,5100
34,NC_030948-94,1,"[5167, 5170)",3648,5167,5170
35,NC_030948-94,1,"[5172, 5184)",3659,5172,5184
36,NC_030948-94,1,"[5202, 5209)",3665,5202,5209
37,NC_030948-94,1,"[5220, 5226)",3670,5220,5226
38,NC_030948-94,1,"[5233, 5237)",3673,5233,5237
39,NC_030948-94,1,"[5304, 5329)",3697,5304,5329
40,NC_030948-94,1,"[5336, 5435)",3795,5336,5435
41,NC_030948-94,1,"[5459, 5540)",3875,5459,5540
42,NC_030948-94,1,"[5541, 5543)",3876,5541,5543
43,NC_030948-94,1,"[5544, 5548)",3879,5544,5548
44,NC_030948-94,1,"[5551, 5916)",4243,5551,5916
45,NC_030948-94,1,"[5931, 5932)",4243,5931,5932
46,NC_030948-94,1,"[5934, 5946)",4254,5934,5946
47,NC_030948-94,1,"[5959, 6018)",4312,5959,6018
48,NC_030948-94,1,"[6120, 6219)",4410,6120,6219
49,NC_030948-94,1,"[6302, 6303)",4410,6302,6303
50,NC_030948-94,1,"[6321, 6394)",4482,6321,6394
51,NC_030948-94,1,"[6467, 6469)",4483,6467,6469
52,NC_030948-94,1,"[6471, 6495)",4506,6471,6495
53,NC_030948-94,1,"[6497, 6601)",4609,6497,6601
